"Server_IP","Client_IP","Server_port","Client_port"
"203.174.5.11","79.37.53.67","35950","21"
"131.243.2.12","38.5.158.54","2520","21"
"131.243.1.10","97.0.158.29","47802","21"
"131.243.1.10","97.0.158.29","47802","21"
"131.243.1.10","97.0.158.29","47802","21"
"131.243.1.10","97.0.158.29","47802","21"
"131.243.1.10","97.0.158.29","47802","21"
"131.243.1.10","97.0.158.29","47802","21"
"131.243.2.12","79.37.53.67","33038","21"
"203.174.5.11","79.37.53.67","35659","21"
"203.174.5.11","79.37.53.67","31225","21"
"131.243.1.10","9.134.163.63","2295","21"
"131.243.1.10","9.134.163.63","2295","21"
"131.243.1.10","9.134.163.63","2295","21"
"131.243.1.10","9.134.163.63","2295","21"
"131.243.1.10","165.196.252.224","1096","21"
"131.243.1.10","165.196.252.224","1096","21"
"131.243.1.10","165.196.252.224","1097","21"
"131.243.1.10","165.196.252.224","1096","21"
"131.243.1.10","165.196.252.224","1097","21"
"131.243.1.10","165.196.252.224","1096","21"
"131.243.1.10","165.196.252.224","1097","21"
"131.243.1.10","165.196.252.224","1096","21"
"131.243.1.10","165.196.252.224","1097","21"
"131.243.1.10","165.196.252.224","1096","21"
"131.243.1.10","165.196.252.224","1096","21"
"131.243.1.10","165.196.252.224","1096","21"
"131.243.1.10","165.196.252.224","1096","21"
"131.243.1.10","165.196.252.224","1096","21"
"131.243.1.10","165.196.252.224","1096","21"
"131.243.1.10","165.196.252.224","1096","21"
"131.243.1.10","165.196.252.224","1096","21"
"131.243.1.10","165.196.252.224","1096","21"
"131.243.1.10","165.196.252.224","1096","21"
"131.243.1.10","165.196.252.224","1096","21"
"131.243.1.10","165.196.252.224","1096","21"
"131.243.1.10","165.196.252.224","1096","21"
"131.243.1.10","165.196.252.224","1097","21"
"131.243.1.10","165.196.252.224","1096","21"
"131.243.1.10","165.196.252.224","1096","21"
"131.243.1.10","165.196.252.224","1096","21"
"131.243.1.10","165.196.252.224","1096","21"
"131.243.1.10","165.196.252.224","1096","21"
"131.243.1.10","165.196.252.224","1096","21"
"131.243.1.10","165.196.252.224","1096","21"
"131.243.1.10","165.196.252.224","1096","21"
"131.243.1.10","165.196.252.224","1096","21"
"131.243.1.10","165.196.252.224","1096","21"
"131.243.1.10","165.196.252.224","1096","21"
"131.243.1.10","165.196.252.224","1096","21"
"131.243.1.10","165.196.252.224","1096","21"
"131.243.1.10","165.196.252.224","1096","21"
"131.243.1.10","165.196.252.224","1096","21"
"131.243.1.10","165.196.252.224","1096","21"
"131.243.1.10","165.196.252.224","1096","21"
"131.243.1.10","165.196.252.224","1096","21"
"131.243.1.10","165.196.252.224","1096","21"
"131.243.1.10","165.196.252.224","1096","21"
"131.243.1.10","165.196.252.224","1096","21"
"131.243.1.10","165.196.252.224","1096","21"
"131.243.1.10","165.196.252.224","1096","21"
"131.243.1.10","165.196.252.224","1096","21"
"131.243.1.10","165.196.252.224","1096","21"
"131.243.1.10","165.196.252.224","1096","21"
"131.243.1.10","165.196.252.224","1104","21"
"131.243.1.10","165.196.252.224","1104","21"
"131.243.1.10","165.196.252.224","1104","21"
"131.243.1.10","165.196.252.224","1104","21"
"131.243.1.10","165.196.252.224","1104","21"
"131.243.1.10","165.196.252.224","1124","21"
"131.243.1.10","165.196.252.224","1124","21"
"131.243.1.10","165.196.252.224","1124","21"
"131.243.1.10","165.196.252.224","1124","21"
"131.243.1.10","165.196.252.224","1124","21"
"131.243.1.10","165.196.252.224","1124","21"
"131.243.1.10","165.196.252.224","1124","21"
"131.243.1.10","165.196.252.224","1124","21"
"131.243.1.10","165.196.252.224","1124","21"
"131.243.1.10","165.196.252.224","1124","21"
"131.243.1.10","165.196.252.224","1124","21"
"131.243.1.10","165.196.252.224","1124","21"
"131.243.1.10","165.196.252.224","1124","21"
"131.243.1.10","165.196.252.224","1124","21"
"131.243.1.10","165.196.252.224","1124","21"
"131.243.1.10","165.196.252.224","1124","21"
"131.243.1.10","165.196.252.224","1124","21"
"131.243.1.10","165.196.252.224","1124","21"
"131.243.1.10","165.196.252.224","1124","21"
"131.243.1.10","165.196.252.224","1124","21"
"131.243.1.10","165.196.252.224","1124","21"
"131.243.1.10","165.196.252.224","1124","21"
"131.243.1.10","165.196.252.224","1124","21"
"131.243.1.10","165.196.252.224","1124","21"
"131.243.1.10","165.196.252.224","1124","21"
"131.243.1.10","165.196.252.224","1124","21"
"131.243.1.10","165.196.252.224","1124","21"
"131.243.1.10","165.196.252.224","1124","21"
"131.243.1.10","165.196.252.224","1124","21"
"131.243.1.10","165.196.252.224","1124","21"
"131.243.1.10","165.196.252.224","1124","21"
"131.243.1.10","165.196.252.224","1124","21"
"131.243.1.10","165.196.252.224","1124","21"
"131.243.1.10","165.196.252.224","1124","21"
"131.243.1.10","165.196.252.224","1124","21"
"131.243.1.10","165.196.252.224","1124","21"
"131.243.1.10","165.196.252.224","1124","21"
"131.243.1.10","165.196.252.224","1124","21"
"131.243.1.10","165.196.252.224","1124","21"
"131.243.1.10","165.196.252.224","1124","21"
"131.243.1.10","165.196.252.224","1124","21"
"131.243.1.10","165.196.252.224","1124","21"
"131.243.1.10","165.196.252.224","1124","21"
"131.243.1.10","165.196.252.224","1128","21"
"131.243.1.10","165.196.252.224","1128","21"
"131.243.1.10","165.196.252.224","1128","21"
"131.243.1.10","165.196.252.224","1128","21"
"131.243.1.10","84.68.192.198","1261","21"
"131.243.1.10","84.68.192.198","1261","21"
"131.243.1.10","84.68.192.198","1261","21"
"131.243.1.10","84.68.192.198","1261","21"
"131.243.1.10","84.68.192.198","1261","21"
"131.243.1.10","84.68.192.198","1261","21"
"131.243.1.10","84.68.192.198","1261","21"
"131.243.1.10","84.68.192.198","1261","21"
"131.243.1.10","84.68.192.198","1261","21"
"128.3.12.44","94.115.110.217","53384","21"
"128.3.12.44","94.115.110.217","53384","21"
"128.3.12.44","94.115.110.217","53384","21"
"131.243.1.10","123.229.236.233","1086","21"
"131.243.1.10","123.229.236.233","1086","21"
"131.243.1.10","123.229.236.233","1086","21"
"131.243.1.10","123.229.236.233","1086","21"
"131.243.1.10","123.229.236.233","1086","21"
"131.243.1.10","123.229.236.233","1086","21"
"131.243.1.10","123.229.236.233","1086","21"
"131.243.1.10","123.229.236.233","1086","21"
"131.243.1.10","123.229.236.233","1086","21"
"131.243.1.10","123.229.236.233","1086","21"
"131.243.1.10","42.47.103.207","61645","21"
"131.243.1.10","42.47.103.207","61645","21"
"131.243.1.10","42.47.103.207","61645","21"
"131.243.1.10","123.229.236.233","1086","21"
"131.243.1.10","123.229.236.233","1086","21"
"131.243.1.10","42.47.103.207","61646","21"
"131.243.1.10","123.229.236.233","1086","21"
"131.243.1.10","123.229.236.233","1086","21"
"131.243.1.10","42.47.103.207","61646","21"
"131.243.1.10","165.196.252.224","1128","21"
"131.243.1.10","42.47.103.207","61646","21"
"131.243.1.10","42.47.103.207","61646","21"
"131.243.1.10","42.47.103.207","61646","21"
"131.243.1.10","42.47.103.207","61646","21"
"131.243.1.10","123.229.236.233","1086","21"
"131.243.1.10","123.229.236.233","1090","21"
"131.243.1.10","123.229.236.233","1090","21"
"131.243.1.10","123.229.236.233","1090","21"
"131.243.1.10","123.229.236.233","1090","21"
"131.243.1.10","123.229.236.233","1090","21"
"131.243.1.10","123.229.236.233","1090","21"
"131.243.1.10","123.229.236.233","1090","21"
"131.243.1.10","6.80.138.33","36252","21"
"131.243.1.10","6.80.138.33","36252","21"
"131.243.1.10","6.80.138.33","36252","21"
"131.243.1.10","6.80.138.33","36252","21"
"131.243.1.10","6.80.138.33","36252","21"
"131.243.1.10","6.80.138.33","36252","21"
"131.243.1.10","6.80.138.33","36252","21"
"131.243.2.12","79.37.53.67","34971","21"
"203.174.5.11","79.37.53.67","34196","21"
"131.243.1.10","106.20.55.102","1454","21"
"131.243.1.10","106.20.55.102","1454","21"
"131.243.1.10","106.20.55.102","1454","21"
"131.243.1.10","106.20.55.102","1454","21"
"131.243.1.10","106.20.55.102","1454","21"
"131.243.1.10","106.20.55.102","1454","21"
"131.243.1.10","106.20.55.102","1454","21"
"131.243.1.10","106.20.55.102","1454","21"
"131.243.1.10","106.20.55.102","1454","21"
"131.243.1.10","106.20.55.102","1454","21"
"131.243.1.10","106.20.55.102","1454","21"
"131.243.1.10","106.20.55.102","1454","21"
"131.243.1.10","106.20.55.102","1454","21"
"131.243.1.10","106.20.55.102","1454","21"
"131.243.1.10","106.20.55.102","1454","21"
"131.243.1.10","106.20.55.102","1454","21"
"131.243.1.10","106.20.55.102","1454","21"
"131.243.1.10","106.20.55.102","1454","21"
"131.243.1.10","106.20.55.102","1454","21"
"131.243.1.10","106.20.55.102","1454","21"
"131.243.1.10","106.20.55.102","1454","21"
"131.243.1.10","106.20.55.102","1454","21"
"131.243.1.10","106.20.55.102","1454","21"
"131.243.1.10","106.20.55.102","1454","21"
"131.243.1.10","106.20.55.102","1454","21"
"131.243.1.10","106.20.55.102","1454","21"
"131.243.1.10","106.20.55.102","1454","21"
"131.243.1.10","106.20.55.102","1454","21"
"131.243.1.10","106.20.55.102","1454","21"
"131.243.1.10","106.20.55.102","1454","21"
"131.243.1.10","106.20.55.102","1454","21"
"131.243.1.10","106.20.55.102","1454","21"
"131.243.1.10","106.20.55.102","1454","21"
"131.243.1.10","106.20.55.102","1461","21"
"131.243.1.10","106.20.55.102","1461","21"
"131.243.1.10","106.20.55.102","1461","21"
"131.243.1.10","106.20.55.102","1461","21"
"131.243.1.10","106.20.55.102","1461","21"
"131.243.1.10","102.182.6.132","52287","21"
"131.243.1.10","102.182.6.132","52287","21"
"131.243.1.10","102.182.6.132","52287","21"
"131.243.1.10","102.182.6.132","52287","21"
"131.243.1.10","102.182.6.132","52287","21"
"131.243.1.10","102.182.6.132","52287","21"
"131.243.1.10","102.182.6.132","52287","21"
"131.243.1.10","102.182.6.132","52287","21"
"131.243.1.10","106.20.55.102","1461","21"
"131.243.1.10","106.20.55.102","1461","21"
"131.243.1.10","106.20.55.102","1461","21"
"131.243.1.10","106.20.55.102","1461","21"
"131.243.1.10","106.20.55.102","1461","21"
"131.243.1.10","106.20.55.102","1464","21"
"131.243.1.10","106.20.55.102","1464","21"
"131.243.1.10","106.20.55.102","1464","21"
"131.243.1.10","106.20.55.102","1464","21"
"131.243.1.10","106.20.55.102","1466","21"
"131.243.1.10","106.20.55.102","1466","21"
"131.243.1.10","106.20.55.102","1466","21"
"131.243.1.10","106.20.55.102","1466","21"
"131.243.1.10","106.20.55.102","1466","21"
"131.243.1.10","106.20.55.102","1466","21"
"131.243.1.10","127.1.58.114","1151","21"
"131.243.1.10","127.1.58.114","1151","21"
"131.243.1.10","127.1.58.114","1151","21"
"131.243.1.10","127.1.58.114","1151","21"
"131.243.1.10","127.1.58.114","1151","21"
"131.243.1.10","127.1.58.114","1151","21"
"131.243.1.10","127.1.58.114","1151","21"
"131.243.1.10","127.1.58.114","1151","21"
"131.243.1.10","127.1.58.114","1151","21"
"131.243.1.10","127.1.58.114","1151","21"
"131.243.1.10","127.1.58.114","1151","21"
"131.243.1.10","127.1.58.114","1151","21"
"131.243.1.10","127.1.58.114","1151","21"
"131.243.1.10","127.1.58.114","1151","21"
"131.243.1.10","127.1.58.114","1151","21"
"131.243.1.10","127.1.58.114","1151","21"
"131.243.1.10","127.1.58.114","1151","21"
"131.243.1.10","127.1.58.114","1151","21"
"131.243.1.10","127.1.58.114","1151","21"
"131.243.1.10","127.1.58.114","1151","21"
"131.243.1.10","127.1.58.114","1151","21"
"131.243.1.10","106.20.55.102","1454","21"
"131.243.1.10","127.1.58.114","1151","21"
"131.243.1.10","106.20.55.102","1454","21"
"131.243.1.10","106.20.55.102","1454","21"
"131.243.1.10","127.1.58.114","1151","21"
"131.243.1.10","106.20.55.102","1454","21"
"131.243.1.10","106.20.55.102","1454","21"
"131.243.1.10","127.1.58.114","1151","21"
"131.243.1.10","127.1.58.114","1153","21"
"131.243.1.10","127.1.58.114","1151","21"
"131.243.1.10","127.1.58.114","1153","21"
"131.243.1.10","127.1.58.114","1151","21"
"131.243.1.10","106.20.55.102","1454","21"
"131.243.1.10","127.1.58.114","1153","21"
"131.243.1.10","106.20.55.102","1454","21"
"131.243.1.10","127.1.58.114","1151","21"
"131.243.1.10","106.20.55.102","1454","21"
"131.243.1.10","106.20.55.102","1454","21"
"131.243.1.10","127.1.58.114","1151","21"
"131.243.1.10","127.1.58.114","1153","21"
"131.243.1.10","106.20.55.102","1454","21"
"131.243.1.10","106.20.55.102","1454","21"
"131.243.1.10","127.1.58.114","1151","21"
"131.243.1.10","106.20.55.102","1454","21"
"131.243.1.10","127.1.58.114","1153","21"
"131.243.1.10","127.1.58.114","1151","21"
"131.243.1.10","127.1.58.114","1151","21"
"131.243.1.10","127.1.58.114","1151","21"
"131.243.1.10","127.1.58.114","1151","21"
"131.243.1.10","127.1.58.114","1151","21"
"131.243.1.10","127.1.58.114","1153","21"
"131.243.1.10","127.1.58.114","1151","21"
"131.243.1.10","127.1.58.114","1153","21"
"131.243.1.10","127.1.58.114","1151","21"
"131.243.1.10","127.1.58.114","1153","21"
"131.243.1.10","127.1.58.114","1151","21"
"131.243.1.10","127.1.58.114","1153","21"
"131.243.1.10","127.1.58.114","1151","21"
"131.243.1.10","127.1.58.114","1153","21"
"131.243.1.10","127.1.58.114","1151","21"
"131.243.1.10","127.1.58.114","1153","21"
"131.243.1.10","127.1.58.114","1151","21"
"131.243.1.10","127.1.58.114","1153","21"
"131.243.1.10","127.1.58.114","1151","21"
"131.243.1.10","127.1.58.114","1151","21"
"131.243.1.10","127.1.58.114","1153","21"
"131.243.1.10","127.1.58.114","1151","21"
"131.243.1.10","127.1.58.114","1153","21"
"131.243.1.10","127.1.58.114","1153","21"
"131.243.1.10","127.1.58.114","1153","21"
"131.243.1.10","127.1.58.114","1153","21"
"131.243.1.10","127.1.58.114","1151","21"
"131.243.1.10","127.1.58.114","1153","21"
"131.243.1.10","127.1.58.114","1153","21"
"131.243.1.10","127.1.58.114","1153","21"
"131.243.1.10","127.1.58.114","1156","21"
"131.243.1.10","127.1.58.114","1156","21"
"131.243.1.10","127.1.58.114","1156","21"
"131.243.1.10","127.1.58.114","1156","21"
"131.243.1.10","127.1.58.114","1156","21"
"131.243.1.10","141.25.137.236","1123","21"
"203.174.5.11","79.37.53.67","34862","21"
"131.243.1.10","106.20.55.102","1512","21"
"131.243.1.10","106.20.55.102","1512","21"
"131.243.1.10","106.20.55.102","1512","21"
"131.243.1.10","106.20.55.102","1512","21"
"131.243.1.10","106.20.55.102","1512","21"
"131.243.1.10","106.20.55.102","1514","21"
"131.243.1.10","106.20.55.102","1514","21"
"131.243.1.10","106.20.55.102","1514","21"
"131.243.1.10","106.20.55.102","1514","21"
"131.243.1.10","106.20.55.102","1514","21"
"131.243.1.10","106.20.55.102","1514","21"
"131.243.1.10","106.20.55.102","1514","21"
"131.243.1.10","106.20.55.102","1516","21"
"131.243.1.10","106.20.55.102","1516","21"
"131.243.1.10","106.20.55.102","1516","21"
"131.243.1.10","106.20.55.102","1516","21"
"131.243.1.10","106.20.55.102","1516","21"
"131.243.1.10","106.20.55.102","1516","21"
"131.243.1.10","106.20.55.102","1516","21"
"131.243.1.10","106.20.55.102","1516","21"
"131.243.1.10","106.20.55.102","1516","21"
"131.243.1.10","106.20.55.102","1516","21"
"131.243.1.10","106.20.55.102","1516","21"
"131.243.1.10","106.20.55.102","1519","21"
"131.243.1.10","106.20.55.102","1519","21"
"131.243.1.10","106.20.55.102","1519","21"
"131.243.1.10","106.20.55.102","1519","21"
"131.243.1.10","106.20.55.102","1519","21"
"131.243.1.10","106.20.55.102","1519","21"
"131.243.1.10","106.20.55.102","1519","21"
"131.243.1.10","106.20.55.102","1519","21"
"131.243.1.10","106.20.55.102","1519","21"
"131.243.1.10","106.20.55.102","1519","21"
"131.243.1.10","106.20.55.102","1522","21"
"131.243.1.10","106.20.55.102","1522","21"
"131.243.1.10","106.20.55.102","1522","21"
"131.243.1.10","106.20.55.102","1522","21"
"131.243.1.10","106.20.55.102","1522","21"
"131.243.1.10","106.20.55.102","1522","21"
"131.243.1.10","106.20.55.102","1522","21"
"131.243.1.10","106.20.55.102","1522","21"
"131.243.1.10","106.20.55.102","1522","21"
"131.243.1.10","106.20.55.102","1522","21"
"131.243.1.10","106.20.55.102","1525","21"
"131.243.1.10","106.20.55.102","1525","21"
"131.243.1.10","106.20.55.102","1525","21"
"131.243.1.10","106.20.55.102","1525","21"
"131.243.1.10","225.76.177.112","3480","21"
"131.243.1.10","225.76.177.112","3480","21"
"131.243.1.10","225.76.177.112","3480","21"
"131.243.1.10","225.76.177.112","3480","21"
"131.243.1.10","225.76.177.112","3480","21"
"131.243.1.10","225.76.177.112","3480","21"
"131.243.1.10","225.76.177.112","3480","21"
"131.243.1.10","225.76.177.112","3480","21"
"131.243.1.10","106.20.55.102","1527","21"
"131.243.1.10","106.20.55.102","1527","21"
"131.243.1.10","106.20.55.102","1527","21"
"131.243.1.10","106.20.55.102","1527","21"
"131.243.1.10","106.20.55.102","1527","21"
"131.243.1.10","106.20.55.102","1529","21"
"131.243.1.10","106.20.55.102","1516","21"
"131.243.1.10","42.47.103.207","61646","21"
"131.243.1.10","42.47.103.207","61646","21"
"131.243.1.10","131.88.227.195","1308","21"
"131.243.1.10","131.88.227.195","1308","21"
"131.243.1.10","131.88.227.195","1308","21"
"131.243.1.10","131.88.227.195","1308","21"
"131.243.1.10","131.88.227.195","1308","21"
"131.243.1.10","108.97.140.165","48530","21"
"131.243.1.10","108.97.140.165","48530","21"
"131.243.1.10","108.97.140.165","48530","21"
"131.243.1.10","193.183.106.128","34901","21"
"131.243.1.10","193.183.106.128","34901","21"
"131.243.1.10","193.183.106.128","34901","21"
"131.243.1.10","193.183.106.128","34901","21"
"128.3.12.44","150.121.58.207","2092","21"
"128.3.12.44","150.121.58.207","2092","21"
"128.3.12.44","76.166.36.94","35659","21"
"131.243.1.10","186.4.2.111","4698","21"
"128.3.12.44","76.166.36.94","35659","21"
"131.243.1.10","186.4.2.111","4698","21"
"131.243.1.10","186.4.2.111","4698","21"
"128.3.12.44","150.121.58.207","2092","21"
"131.243.1.10","186.4.2.111","4698","21"
"128.3.12.44","150.121.58.207","2092","21"
"131.243.1.10","186.4.2.111","4698","21"
"131.243.1.10","186.4.2.111","4698","21"
"128.3.12.44","150.121.58.207","2092","21"
"128.3.12.44","150.121.58.207","2092","21"
"128.3.12.44","150.121.58.207","2092","21"
"128.3.12.44","150.121.58.207","2092","21"
"128.3.12.44","150.121.58.207","2092","21"
"128.3.12.44","150.121.58.207","2092","21"
"128.3.12.44","150.121.58.207","2092","21"
"128.3.12.44","150.121.58.207","2092","21"
"128.3.12.44","150.121.58.207","2092","21"
"131.243.2.12","79.37.53.67","34048","21"
"203.174.5.11","79.37.53.67","35742","21"
"128.3.12.44","150.121.58.207","2092","21"
"128.3.12.44","150.121.58.207","2092","21"
"128.3.12.44","150.121.58.207","2092","21"
"128.3.12.44","150.121.58.207","2092","21"
"128.3.12.44","150.121.58.207","2092","21"
"131.243.1.10","193.183.106.128","34901","21"
"128.3.12.44","150.121.58.207","2092","21"
"128.3.12.44","150.121.58.207","2092","21"
"131.243.1.10","193.183.106.128","35103","21"
"131.243.1.10","193.183.106.128","35103","21"
"131.243.1.10","193.183.106.128","35103","21"
"131.243.1.10","193.183.106.128","35103","21"
"131.243.1.10","216.43.247.103","47380","21"
"131.243.1.10","216.43.247.103","47380","21"
"131.243.1.10","216.43.247.103","47380","21"
"131.243.1.10","216.43.247.103","47380","21"
"131.243.1.10","216.43.247.103","47380","21"
"131.243.1.10","216.43.247.103","47380","21"
"131.243.1.10","216.43.247.103","47380","21"
"131.243.1.10","216.43.247.103","47380","21"
"131.243.1.10","216.43.247.103","47380","21"
"131.243.1.10","114.177.57.83","49002","21"
